revision,system,committer_date_readable,committer_date_unix,source_lines_of_code,architecture,binding-file,environment,extractor,kconfig-file,model-features,model-file,model-literals,model-time,model-variables
v5.19,linux,2022-07-31,1659301381,23972002,xtensa,kmax/kconfig-bindings/linux/v5.19.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.19,kmax,Kconfig,16539,kmax/linux/v5.19[xtensa].model,265819,179765053273,15904
v5.2,linux,2019-07-07,1562539316,18191866,alpha,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21693,kconfigreader/linux/v5.2[alpha].model,1054920,22852828417,22756
v5.2,linux,2019-07-07,1562539316,18191866,alpha,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14284,kmax/linux/v5.2[alpha].model,216842,154691706813,13589
v5.2,linux,2019-07-07,1562539316,18191866,arc,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=arc|ARCH=arc|SRCARCH=arc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21705,kconfigreader/linux/v5.2[arc].model,1040143,22355138264,22806
v5.2,linux,2019-07-07,1562539316,18191866,arc,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=arc|ARCH=arc|SRCARCH=arc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14306,kmax/linux/v5.2[arc].model,213388,149579157610,13622
v5.2,linux,2019-07-07,1562539316,18191866,arm,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,23268,kconfigreader/linux/v5.2[arm].model,1937356,34417926747,24857
v5.2,linux,2019-07-07,1562539316,18191866,arm,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,15718,kmax/linux/v5.2[arm].model,297098,247363342597,15108
v5.2,linux,2019-07-07,1562539316,18191866,arm64,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=arm64|ARCH=arm64|SRCARCH=arm64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22247,kconfigreader/linux/v5.2[arm64].model,1131894,24874065481,23378
v5.2,linux,2019-07-07,1562539316,18191866,arm64,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=arm64|ARCH=arm64|SRCARCH=arm64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14681,kmax/linux/v5.2[arm64].model,236159,152833918775,14014
v5.2,linux,2019-07-07,1562539316,18191866,c6x,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=c6x|ARCH=c6x|SRCARCH=c6x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21627,kconfigreader/linux/v5.2[c6x].model,1035614,21700522165,22681
v5.2,linux,2019-07-07,1562539316,18191866,c6x,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=c6x|ARCH=c6x|SRCARCH=c6x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14236,kmax/linux/v5.2[c6x].model,211340,148737264731,13521
v5.2,linux,2019-07-07,1562539316,18191866,csky,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=csky|ARCH=csky|SRCARCH=csky|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21646,kconfigreader/linux/v5.2[csky].model,1037293,22623136363,22721
v5.2,linux,2019-07-07,1562539316,18191866,csky,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=csky|ARCH=csky|SRCARCH=csky|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14255,kmax/linux/v5.2[csky].model,212256,148733459508,13544
v5.2,linux,2019-07-07,1562539316,18191866,h8300,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21623,kconfigreader/linux/v5.2[h8300].model,1030483,21993701382,22677
v5.2,linux,2019-07-07,1562539316,18191866,h8300,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14228,kmax/linux/v5.2[h8300].model,210180,149883899137,13521
v5.2,linux,2019-07-07,1562539316,18191866,hexagon,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=hexagon|ARCH=hexagon|SRCARCH=hexagon|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21629,kconfigreader/linux/v5.2[hexagon].model,1036867,23215199277,22689
v5.2,linux,2019-07-07,1562539316,18191866,hexagon,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=hexagon|ARCH=hexagon|SRCARCH=hexagon|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14230,kmax/linux/v5.2[hexagon].model,212002,147943866677,13528
v5.2,linux,2019-07-07,1562539316,18191866,ia64,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22057,kconfigreader/linux/v5.2[ia64].model,1080301,22948436793,23145
v5.2,linux,2019-07-07,1562539316,18191866,ia64,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14519,kmax/linux/v5.2[ia64].model,220715,153104361028,13858
v5.2,linux,2019-07-07,1562539316,18191866,m68k,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21765,kconfigreader/linux/v5.2[m68k].model,1055967,22192540107,22875
v5.2,linux,2019-07-07,1562539316,18191866,m68k,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14347,kmax/linux/v5.2[m68k].model,217401,148967212711,13675
v5.2,linux,2019-07-07,1562539316,18191866,microblaze,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21641,kconfigreader/linux/v5.2[microblaze].model,1040993,21929422218,22742
v5.2,linux,2019-07-07,1562539316,18191866,microblaze,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14257,kmax/linux/v5.2[microblaze].model,212687,149105700636,13562
v5.2,linux,2019-07-07,1562539316,18191866,mips,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22535,kconfigreader/linux/v5.2[mips].model,1089375,24894873389,23704
v5.2,linux,2019-07-07,1562539316,18191866,mips,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14947,kmax/linux/v5.2[mips].model,231801,167627531446,14343
v5.2,linux,2019-07-07,1562539316,18191866,nds32,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=nds32|ARCH=nds32|SRCARCH=nds32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21682,kconfigreader/linux/v5.2[nds32].model,1039166,21932439399,22750
v5.2,linux,2019-07-07,1562539316,18191866,nds32,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=nds32|ARCH=nds32|SRCARCH=nds32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14281,kmax/linux/v5.2[nds32].model,212684,149123318298,13577
v5.2,linux,2019-07-07,1562539316,18191866,nios2,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=nios2|ARCH=nios2|SRCARCH=nios2|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21639,kconfigreader/linux/v5.2[nios2].model,1036580,21842217632,22744
v5.2,linux,2019-07-07,1562539316,18191866,nios2,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=nios2|ARCH=nios2|SRCARCH=nios2|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14270,kmax/linux/v5.2[nios2].model,211647,148695936094,13556
v5.2,linux,2019-07-07,1562539316,18191866,openrisc,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=openrisc|ARCH=openrisc|SRCARCH=openrisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21632,kconfigreader/linux/v5.2[openrisc].model,1036887,22147268979,22684
v5.2,linux,2019-07-07,1562539316,18191866,openrisc,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=openrisc|ARCH=openrisc|SRCARCH=openrisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14234,kmax/linux/v5.2[openrisc].model,212032,147522883913,13526
v5.2,linux,2019-07-07,1562539316,18191866,parisc,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21673,kconfigreader/linux/v5.2[parisc].model,1051673,23921802689,22725
v5.2,linux,2019-07-07,1562539316,18191866,parisc,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14251,kmax/linux/v5.2[parisc].model,215997,149780996063,13564
v5.2,linux,2019-07-07,1562539316,18191866,powerpc,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22402,kconfigreader/linux/v5.2[powerpc].model,1092333,24000149214,23690
v5.2,linux,2019-07-07,1562539316,18191866,powerpc,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14896,kmax/linux/v5.2[powerpc].model,230196,157613375133,14257
v5.2,linux,2019-07-07,1562539316,18191866,riscv,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=riscv|ARCH=riscv|SRCARCH=riscv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21673,kconfigreader/linux/v5.2[riscv].model,1044494,22767045568,22746
v5.2,linux,2019-07-07,1562539316,18191866,riscv,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=riscv|ARCH=riscv|SRCARCH=riscv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14270,kmax/linux/v5.2[riscv].model,214106,148842917251,13570
v5.2,linux,2019-07-07,1562539316,18191866,s390,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21796,kconfigreader/linux/v5.2[s390].model,1054134,21666777280,22894
v5.2,linux,2019-07-07,1562539316,18191866,s390,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14367,kmax/linux/v5.2[s390].model,216971,151188342940,13685
v5.2,linux,2019-07-07,1562539316,18191866,sh,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22049,kconfigreader/linux/v5.2[sh].model,1052804,22938517444,23206
v5.2,linux,2019-07-07,1562539316,18191866,sh,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14588,kmax/linux/v5.2[sh].model,218478,156671346029,13899
v5.2,linux,2019-07-07,1562539316,18191866,sparc,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21863,kconfigreader/linux/v5.2[sparc].model,1055868,23345915856,22962
v5.2,linux,2019-07-07,1562539316,18191866,sparc,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14404,kmax/linux/v5.2[sparc].model,217190,148965096495,13711
v5.2,linux,2019-07-07,1562539316,18191866,unicore32,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=unicore32|ARCH=unicore32|SRCARCH=unicore32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21829,kconfigreader/linux/v5.2[unicore32].model,1045095,21479497655,22887
v5.2,linux,2019-07-07,1562539316,18191866,unicore32,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=unicore32|ARCH=unicore32|SRCARCH=unicore32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14378,kmax/linux/v5.2[unicore32].model,213475,151067931266,13669
v5.2,linux,2019-07-07,1562539316,18191866,x86,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,22382,kconfigreader/linux/v5.2[x86].model,1159012,25036083996,23602
v5.2,linux,2019-07-07,1562539316,18191866,x86,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14815,kmax/linux/v5.2[x86].model,240724,159838106270,14177
v5.2,linux,2019-07-07,1562539316,18191866,xtensa,kconfigreader/kconfig-bindings/linux/v5.2.dumpconf,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kconfigreader,Kconfig,21682,kconfigreader/linux/v5.2[xtensa].model,1040128,22213213165,22809
v5.2,linux,2019-07-07,1562539316,18191866,xtensa,kmax/kconfig-bindings/linux/v5.2.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.2,kmax,Kconfig,14302,kmax/linux/v5.2[xtensa].model,213159,148990734866,13603
v5.3,linux,2019-09-15,1568582372,18722049,alpha,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21829,kconfigreader/linux/v5.3[alpha].model,1085006,23027529702,22910
v5.3,linux,2019-09-15,1568582372,18722049,alpha,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14366,kmax/linux/v5.3[alpha].model,221021,153531812095,13676
v5.3,linux,2019-09-15,1568582372,18722049,arc,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=arc|ARCH=arc|SRCARCH=arc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21841,kconfigreader/linux/v5.3[arc].model,1070625,22996800451,22960
v5.3,linux,2019-09-15,1568582372,18722049,arc,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=arc|ARCH=arc|SRCARCH=arc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14388,kmax/linux/v5.3[arc].model,217633,150320369159,13708
v5.3,linux,2019-09-15,1568582372,18722049,arm,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,23407,kconfigreader/linux/v5.3[arm].model,1930655,33117520964,25008
v5.3,linux,2019-09-15,1568582372,18722049,arm,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,15798,kmax/linux/v5.3[arm].model,300907,249748205590,15191
v5.3,linux,2019-09-15,1568582372,18722049,arm64,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=arm64|ARCH=arm64|SRCARCH=arm64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,22387,kconfigreader/linux/v5.3[arm64].model,1164339,24683637890,23525
v5.3,linux,2019-09-15,1568582372,18722049,arm64,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=arm64|ARCH=arm64|SRCARCH=arm64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14763,kmax/linux/v5.3[arm64].model,241017,158167577553,14100
v5.3,linux,2019-09-15,1568582372,18722049,c6x,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=c6x|ARCH=c6x|SRCARCH=c6x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21763,kconfigreader/linux/v5.3[c6x].model,1066327,21751103303,22834
v5.3,linux,2019-09-15,1568582372,18722049,c6x,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=c6x|ARCH=c6x|SRCARCH=c6x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14317,kmax/linux/v5.3[c6x].model,215606,149377997949,13607
v5.3,linux,2019-09-15,1568582372,18722049,csky,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=csky|ARCH=csky|SRCARCH=csky|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21782,kconfigreader/linux/v5.3[csky].model,1067882,22720712356,22875
v5.3,linux,2019-09-15,1568582372,18722049,csky,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=csky|ARCH=csky|SRCARCH=csky|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14336,kmax/linux/v5.3[csky].model,216541,149887002129,13630
v5.3,linux,2019-09-15,1568582372,18722049,h8300,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21759,kconfigreader/linux/v5.3[h8300].model,1060448,23944868451,22829
v5.3,linux,2019-09-15,1568582372,18722049,h8300,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14310,kmax/linux/v5.3[h8300].model,214388,149880230830,13606
v5.3,linux,2019-09-15,1568582372,18722049,hexagon,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=hexagon|ARCH=hexagon|SRCARCH=hexagon|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21765,kconfigreader/linux/v5.3[hexagon].model,1067369,22200017742,22841
v5.3,linux,2019-09-15,1568582372,18722049,hexagon,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=hexagon|ARCH=hexagon|SRCARCH=hexagon|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14311,kmax/linux/v5.3[hexagon].model,216253,149670034435,13614
v5.3,linux,2019-09-15,1568582372,18722049,ia64,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,22197,kconfigreader/linux/v5.3[ia64].model,1113069,24926776194,23302
v5.3,linux,2019-09-15,1568582372,18722049,ia64,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14601,kmax/linux/v5.3[ia64].model,225398,154299828800,13947
v5.3,linux,2019-09-15,1568582372,18722049,m68k,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21901,kconfigreader/linux/v5.3[m68k].model,1086352,22791546567,23028
v5.3,linux,2019-09-15,1568582372,18722049,m68k,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14429,kmax/linux/v5.3[m68k].model,221578,152714889965,13761
v5.3,linux,2019-09-15,1568582372,18722049,microblaze,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21777,kconfigreader/linux/v5.3[microblaze].model,1071486,22690118788,22894
v5.3,linux,2019-09-15,1568582372,18722049,microblaze,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14338,kmax/linux/v5.3[microblaze].model,216900,151205724838,13648
v5.3,linux,2019-09-15,1568582372,18722049,mips,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,22675,kconfigreader/linux/v5.3[mips].model,1119879,26586422952,23860
v5.3,linux,2019-09-15,1568582372,18722049,mips,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,15029,kmax/linux/v5.3[mips].model,236011,168366647334,14431
v5.3,linux,2019-09-15,1568582372,18722049,nds32,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=nds32|ARCH=nds32|SRCARCH=nds32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21818,kconfigreader/linux/v5.3[nds32].model,1069642,22750930821,22904
v5.3,linux,2019-09-15,1568582372,18722049,nds32,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=nds32|ARCH=nds32|SRCARCH=nds32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14362,kmax/linux/v5.3[nds32].model,216933,147612707561,13663
v5.3,linux,2019-09-15,1568582372,18722049,nios2,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=nios2|ARCH=nios2|SRCARCH=nios2|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21775,kconfigreader/linux/v5.3[nios2].model,1067151,22491108374,22897
v5.3,linux,2019-09-15,1568582372,18722049,nios2,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=nios2|ARCH=nios2|SRCARCH=nios2|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14351,kmax/linux/v5.3[nios2].model,215903,149453842174,13642
v5.3,linux,2019-09-15,1568582372,18722049,openrisc,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=openrisc|ARCH=openrisc|SRCARCH=openrisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21768,kconfigreader/linux/v5.3[openrisc].model,1067455,22172473315,22837
v5.3,linux,2019-09-15,1568582372,18722049,openrisc,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=openrisc|ARCH=openrisc|SRCARCH=openrisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14315,kmax/linux/v5.3[openrisc].model,216287,149648064479,13612
v5.3,linux,2019-09-15,1568582372,18722049,parisc,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21809,kconfigreader/linux/v5.3[parisc].model,1082080,22571022012,22878
v5.3,linux,2019-09-15,1568582372,18722049,parisc,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14332,kmax/linux/v5.3[parisc].model,220167,151239008086,13651
v5.3,linux,2019-09-15,1568582372,18722049,powerpc,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,22544,kconfigreader/linux/v5.3[powerpc].model,1122547,24571947919,23843
v5.3,linux,2019-09-15,1568582372,18722049,powerpc,kmax/kconfig-bindings/linux/v5.3.kextractor,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kmax,Kconfig,14981,kmax/linux/v5.3[powerpc].model,234329,160170541907,14347
v5.3,linux,2019-09-15,1568582372,18722049,riscv,kconfigreader/kconfig-bindings/linux/v5.3.dumpconf,SUBARCH=riscv|ARCH=riscv|SRCARCH=riscv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v5.3,kconfigreader,Kconfig,21812,kconfigreader/linux/v5.3[riscv].model,1075100,22605058240,22902
